/vref_c (temperature=0) X,/vref_c (temperature=0) Y,/vref_c (temperature=27) X,/vref_c (temperature=27) Y,/vref_c (temperature=100) X,/vref_c (temperature=100) Y,/vref_p (temperature=0) X,/vref_p (temperature=0) Y,/vref_p (temperature=27) X,/vref_p (temperature=27) Y,/vref_p (temperature=100) X,/vref_p (temperature=100) Y
1.143645603344438e-09,-0.005745797497674343,1.376323051479297e-09,-0.004401621399597164,4.416275392494737e-08,0.03425542187027132,1.143645603344438e-09,-0.002201934553308857,1.376323051479297e-09,-0.00166323601047305,4.416275392494737e-08,0.02280330675691208
1.180873581895008e-09,-0.005550452190787616,1.45272159839726e-09,-0.004154589856993672,4.911905122139086e-08,0.03817161156807782,1.180873581895008e-09,-0.00213317925334132,1.45272159839726e-09,-0.001552291151275295,4.911905122139086e-08,0.02432396005384858
1.226814857416483e-09,-0.005330156974333545,1.539746238756745e-09,-0.0038986861661558,5.469005554085868e-08,0.0425652485675321,1.226814857416483e-09,-0.002051935451901712,1.539746238756745e-09,-0.001431031404221852,5.469005554085868e-08,0.02591999951509346
1.28164922487843e-09,-0.005090615579039557,1.639979575889562e-09,-0.003630813920923225,6.160724216584538e-08,0.04801283889400233,1.28164922487843e-09,-0.001959291597472085,1.639979575889562e-09,-0.0012968810053394,6.160724216584538e-08,0.02778301388930257
1.345727045546603e-09,-0.004837034029661264,1.756261865661533e-09,-0.003347856824598146,6.927112754910652e-08,0.05404438141277537,1.345727045546603e-09,-0.001855958233754727,1.756261865661533e-09,-0.001147271427484835,6.927112754910652e-08,0.0297470781919726
1.417681933356729e-09,-0.004579334994251737,1.890044742645733e-09,-0.003051280920344284,7.772137318098278e-08,0.06069742346733781,1.417681933356729e-09,-0.001745136280824373,1.890044742645733e-09,-0.0009816555569686003,7.772137318098278e-08,0.03184747676908919
1.499455378497867e-09,-0.004314079151632652,2.043972176766799e-09,-0.002739672266771862,8.71272271707105e-08,0.06811566863457212,1.499455378497867e-09,-0.001624682223715204,2.043972176766799e-09,-0.0007980944828453971,8.71272271707105e-08,0.03416347237859388
1.593158525387116e-09,-0.004038952191861664,2.217695169488039e-09,-0.00241728639816791,9.762985578021287e-08,0.07642663529967308,1.593158525387116e-09,-0.001492525730016477,2.217695169488039e-09,-0.0005981355632168036,9.762985578021287e-08,0.03678149143794506
1.701565479008424e-09,-0.003750352199163432,2.410992742099596e-09,-0.002086433897179265,1.091943090870103e-07,0.08562500032252154,1.701565479008424e-09,-0.001346003977449934,2.410992742099596e-09,-0.0003829193701645206,1.091943090870103e-07,0.03976128993361501
1.826565035725459e-09,-0.003448622161982401,2.627682937014268e-09,-0.001742185621316649,1.219122192982101e-07,0.09581177219446044,1.826565035725459e-09,-0.001183947712739419,2.627682937014268e-09,-0.0001490382714557528,1.219122192982101e-07,0.0432127267755229
1.970661470257908e-09,-0.00313271315626832,2.873693713917157e-09,-0.001377261569780682,1.359516727866705e-07,0.1071558060570878,1.970661470257908e-09,-0.001004576551821255,2.873693713917157e-09,0.0001087764655573481,1.359516727866705e-07,0.04729134717269654
2.133224476992525e-09,-0.002807922615210571,3.157413435712367e-09,-0.0009828365525044833,1.514853185825332e-07,0.1198353246843588,2.133224476992525e-09,-0.0008099355884300499,3.157413435712367e-09,0.0003978511022031531,1.514853185825332e-07,0.05218749848305762
2.314229500228885e-09,-0.002476377260027991,3.48945388438823e-09,-0.0005476426699832489,1.692936286464619e-07,0.1345342273174082,2.314229500228885e-09,-0.0006009664696364176,3.48945388438823e-09,0.0007269254171141186,1.692936286464619e-07,0.05834907205413088
2.515955082453658e-09,-0.002135457898592842,3.871286772680948e-09,-7.458763831238318e-05,1.899715993962133e-07,0.1517975898019279,2.515955082453658e-09,-0.0003758717145379811,3.871286772680948e-09,0.001095149448118479,1.899715993962133e-07,0.0662771185359021
2.743441147340991e-09,-0.001778758125292711,4.309703762229719e-09,0.000440859085469865,2.064486540904663e-07,0.1656816029264772,2.743441147340991e-09,-0.0001300334481377464,4.309703762229719e-09,0.001506688260251682,2.064486540904663e-07,0.07319112124423194
3.003561288516065e-09,-0.001397575952609548,4.814140010583309e-09,0.001005636317669029,2.213948704506377e-07,0.1783551784967445,3.003561288516065e-09,0.0001425984408751236,4.814140010583309e-09,0.001967531816037242,2.213948704506377e-07,0.07990323158314649
3.305282813950064e-09,-0.000982851809583259,5.402242346679301e-09,0.001634672958179818,2.363864439878527e-07,0.1911284502825577,3.305282813950064e-09,0.0004496224779591792,5.402242346679301e-09,0.002489981461141715,2.363864439878527e-07,0.0870247498083893
3.658957732093194e-09,-0.0005251589813312347,6.092685816552841e-09,0.002342042416269367,2.514659421617983e-07,0.2040273558478096,3.658957732093194e-09,0.0007991893335516868,6.092685816552841e-09,0.003085317047671981,2.514659421617983e-07,0.09453585085944678
4.063213820585381e-09,-3.079266199066619e-05,6.910264234883237e-09,0.003146716284028026,2.669322196687961e-07,0.217301071237673,4.063213820585381e-09,0.001187398050114616,6.910264234883237e-09,0.003767606175360592,2.669322196687961e-07,0.1025400609853981
4.528006131454398e-09,0.0005085230662109996,7.880898055073947e-09,0.004066923771789612,2.833853582472709e-07,0.2314626457653355,4.528006131454398e-09,0.001621198608796342,7.880898055073947e-09,0.004548483530389566,2.833853582472709e-07,0.1113006201452316
5.062922846560806e-09,0.001099539797138433,9.038140237540404e-09,0.005128484161456184,3.013706994984847e-07,0.2469828386778546,5.062922846560806e-09,0.002106309121561408,9.038140237540404e-09,0.005441556006583186,3.013706994984847e-07,0.1210351181719973
5.687365969447124e-09,0.001758331478402943,1.044096749542113e-08,0.00637749970704766,3.215253345459259e-07,0.2644136816617667,5.687365969447124e-09,0.00265593081105607,1.044096749542113e-08,0.006473016356242765,3.215253345459259e-07,0.1319384678935202
6.423501967461775e-09,0.002502665952696796,1.217549444179014e-08,0.00788176470120763,3.43572363597344e-07,0.2835135419254247,6.423501967461775e-09,0.003283418513505723,1.217549444179014e-08,0.007676790612116932,3.43572363597344e-07,0.1435800791891987
7.294790530231497e-09,0.003349318622639344,1.427065796929493e-08,0.009657863639936764,3.658409503201266e-07,0.3028226684225201,7.294790530231497e-09,0.00400038344122578,1.427065796929493e-08,0.0090340497130679,3.658409503201266e-07,0.1547377595615024
8.329030666623601e-09,0.004318530497251558,1.684424613761431e-08,0.01179811849496683,3.888109186618566e-07,0.3227379268705296,8.329030666623601e-09,0.004818327422050306,1.684424613761431e-08,0.01056878178943621,3.888109186618566e-07,0.1653299668913786
9.566242015234101e-09,0.005441024291285393,1.998115010880458e-08,0.01436549421178684,4.134880392203466e-07,0.3441047292929582,9.566242015234101e-09,0.005753606287945461,1.998115010880458e-08,0.01226177267345448,4.134880392203466e-07,0.1754250678380485
1.107500822083863e-08,0.006771076452594788,2.355076050949674e-08,0.01725005573421507,4.392198393577757e-07,0.3663215578687097,1.107500822083863e-08,0.006835415871281314,2.355076050949674e-08,0.0139765819711057,4.392198393577757e-07,0.1843698120760316
1.292552526747385e-08,0.008362159131699558,2.746591694621612e-08,0.02038308002557154,4.652060322699295e-07,0.3886603668208576,1.292552526747385e-08,0.008081296720654685,2.746591694621612e-08,0.01562955610514044,4.652060322699295e-07,0.191699092884331
1.515038301731056e-08,0.01023463788730265,3.172628513456601e-08,0.02376672822241113,4.902292305410299e-07,0.4100533748115028,1.515038301731056e-08,0.009470861749904774,3.172628513456601e-08,0.0171934035101255,4.902292305410299e-07,0.1971642336770089
1.791141114972779e-08,0.01251697016048878,3.636667623688552e-08,0.02742968498449413,5.151605282230135e-07,0.4312311242377325,1.791141114972779e-08,0.01104616161569263,3.636667623688552e-08,0.01865862601277093,5.151605282230135e-07,0.2011594775354678
2.119876570616856e-08,0.01519442645460191,4.144469012509837e-08,0.03141705414524918,5.406830623636431e-07,0.4527347773423304,2.119876570616856e-08,0.0127281978234232,4.144469012509837e-08,0.02002254879243545,5.406830623636431e-07,0.2039395405296866
2.491032296552804e-08,0.01818214890012802,4.692791103050791e-08,0.03570235263184052,5.615714702751652e-07,0.4701501373400467,2.491032296552804e-08,0.01440290923799061,4.692791103050791e-08,0.02126238894788439,5.615714702751652e-07,0.2053975739533271
2.895567581828772e-08,0.02140929716861812,5.281263726439949e-08,0.04028189731185543,5.771909809946467e-07,0.4830123266553352,2.895567581828772e-08,0.01599082950835785,5.281263726439949e-08,0.02237374012890883,5.771909809946467e-07,0.2061112481003475
3.33551238516365e-08,0.02489393968191749,5.914580858968938e-08,0.04519144963416773,5.90278612953054e-07,0.4936372254726553,3.33551238516365e-08,0.01747486291536342,5.914580858968938e-08,0.02336693751352937,5.90278612953054e-07,0.206528433080016
3.815197259642997e-08,0.02867070169656536,6.598569849653717e-08,0.05047562440077824,6.01959183227046e-07,0.5029327736146666,3.815197259642997e-08,0.01884730608041445,6.598569849653717e-08,0.02425469039573028,6.01959183227046e-07,0.2068096053368756
4.335762057526165e-08,0.03274771716992157,7.340553022426182e-08,0.05619095758181876,6.130632349031953e-07,0.5115588607252289,4.335762057526165e-08,0.02009327309719881,7.340553022426182e-08,0.025052123896931,6.130632349031953e-07,0.2070353604827506
4.893223039225197e-08,0.0370927052024248,8.149249222597628e-08,0.06240558659320748,6.244177889748302e-07,0.5200930749041335,4.893223039225197e-08,0.02119501509708094,8.149249222597628e-08,0.0257766657585566,6.244177889748302e-07,0.2072603298156934
5.491278832460638e-08,0.04173333222884507,9.034671341351169e-08,0.06919876888288533,6.372201278913025e-07,0.5292574889488405,5.491278832460638e-08,0.02215918512960688,9.034671341351169e-08,0.02644874732227509,6.372201278913025e-07,0.2075496691192364
6.134918375528311e-08,0.04670714210549953,1.000823376833982e-07,0.07666237556510901,6.493260261877516e-07,0.5373629724365853,6.134918375528311e-08,0.02299516249385145,1.000823376833982e-07,0.02709339062728083,6.493260261877516e-07,0.2078927782123824
6.830156469402549e-08,0.05205939779446583,1.108251747357756e-07,0.08489999391097336,6.631854017457437e-07,0.5458338924002456,6.830156469402549e-08,0.02371369147221739,1.108251747357756e-07,0.02774232705299716,6.631854017457437e-07,0.2084109423784241
7.584547461513072e-08,0.05784743387096715,1.227049179150539e-07,0.09402224261194318,6.738871950298476e-07,0.5517153262679059,7.584547461513072e-08,0.02432706981456462,1.227049179150539e-07,0.02843687060859229,6.738871950298476e-07,0.2089253548068588
8.406956660272875e-08,0.06413889910023132,1.358379851856844e-07,0.1041352451432648,6.833077466140425e-07,0.5563882823828886,8.406956660272875e-08,0.02484878935151851,1.358379851856844e-07,0.02923140672817396,6.833077466140425e-07,0.2094738759082418
9.308004756542165e-08,0.07101563725146125,1.502961742872227e-07,0.1153180972558584,6.924365144587892e-07,0.5604635860470771,9.308004756542165e-08,0.02529422142457017,1.502961742872227e-07,0.03019660579980179,6.924365144587892e-07,0.2101000733062725
1.030052661993523e-07,0.07857747313289738,1.660628922235785e-07,0.1275894581788121,7.014351088020296e-07,0.5640589769113399,1.030052661993523e-07,0.0256814554306239,1.660628922235785e-07,0.03142029441690151,7.014351088020296e-07,0.2108153129703133
1.1399928547428e-07,0.08694564094941434,1.824391769274458e-07,0.1404370875700198,7.104654398511511e-07,0.5672710827846338,1.1399928547428e-07,0.02603255968212034,1.824391769274458e-07,0.03294557775377768,7.104654398511511e-07,0.211635768387495
1.262424533666469e-07,0.09626420379008789,1.989065974182165e-07,0.1534758635662254,7.193596151571997e-07,0.570076484173054,1.262424533666469e-07,0.02637564130850702,1.989065974182165e-07,0.03480547954427351,7.193596151571997e-07,0.2125467519079856
1.399310564150312e-07,0.1066937771043622,2.156577447219979e-07,0.1668737085246594,7.281481811138276e-07,0.5725295290428355,1.399310564150312e-07,0.02674806520412448,2.156577447219979e-07,0.03709858796601961,7.281481811138276e-07,0.2135487155757689
1.550367503495159e-07,0.1182298622805972,2.330499265384324e-07,0.1809341798237237,7.378023174629673e-07,0.5748961935246591,1.550367503495159e-07,0.02719433501905266,2.330499265384324e-07,0.03997604709657204,7.378023174629673e-07,0.2147671275180142
1.706425680968281e-07,0.1301917142208512,2.517311760687879e-07,0.1962069804524553,7.483434165461322e-07,0.5771367400245067,1.706425680968281e-07,0.02774005033047404,2.517311760687879e-07,0.04370583183695827,7.483434165461322e-07,0.2162374639866599
1.872751558157455e-07,0.1430056995292466,2.725291083904451e-07,0.2134084454615882,7.593385278056919e-07,0.5791488315145145,1.872751558157455e-07,0.02846511586649754,2.725291083904451e-07,0.04872430204824461,7.593385278056919e-07,0.2179248455013175
2.058135270790499e-07,0.157387214732674,2.91733833168168e-07,0.2294631628890728,7.688565334751748e-07,0.5806646789138121,2.058135270790499e-07,0.02951003571348645,2.91733833168168e-07,0.05423607890680653,7.688565334751748e-07,0.2195104930710671
2.24211481995725e-07,0.1717833153812206,3.097565554325694e-07,0.2446645065478135,7.784260479003024e-07,0.5820140659176737,2.24211481995725e-07,0.03086386279097476,3.097565554325694e-07,0.06022086196150483,7.784260479003024e-07,0.2212183935061344
2.421250280554898e-07,0.1859362101415374,3.276782687782433e-07,0.2598974240506702,7.8891823508944e-07,0.5833279169544094,2.421250280554898e-07,0.03256089725056588,3.276782687782433e-07,0.06697864488987039,7.8891823508944e-07,0.2232182850586776
2.598041721149086e-07,0.2000490610169488,3.461370208657529e-07,0.2756983493019555,8.011218145267678e-07,0.5846779518213264,2.598041721149086e-07,0.03468259059487828,3.461370208657529e-07,0.07478468619911385,8.011218145267678e-07,0.2257079723458398
2.774902567064165e-07,0.2143205344858231,3.63262348637151e-07,0.290452457117587,8.159286812805357e-07,0.5861089602134821,2.774902567064165e-07,0.03733442983419863,3.63262348637151e-07,0.08277212451821289,8.159286812805357e-07,0.2289547888191493
2.956486457262233e-07,0.2291354570052813,3.798072566658814e-07,0.3047880624623844,8.339288072813141e-07,0.5876076262682606,2.956486457262233e-07,0.04070029166792034,3.798072566658814e-07,0.09111677691555041,8.339288072813141e-07,0.2332264540997647
3.144475221785407e-07,0.2446424982788196,3.964730004977926e-07,0.3193044994648482,8.553726678284075e-07,0.5891256904666423,3.144475221785407e-07,0.04497071019998271,3.964730004977926e-07,0.1000482311618735,8.553726678284075e-07,0.2387673403448877
3.338778499132203e-07,0.2608414632361081,4.138107095255821e-07,0.3344808389729966,8.8016596665794e-07,0.5906030545145754,3.338778499132203e-07,0.05032696702939225,4.138107095255821e-07,0.1097306642698431,8.8016596665794e-07,0.2457785205361867
3.527757433281219e-07,0.2767503454618462,4.325529310449491e-07,0.350962137823311,9.115132643199605e-07,0.592150063591489,3.527757433281219e-07,0.0565431124331763,4.325529310449491e-07,0.1203553700556571,9.115132643199605e-07,0.255547693658063
3.71108890549885e-07,0.2923169718704729,4.504213204204317e-07,0.3667366040226713,9.460125897320089e-07,0.5935432425953491,3.71108890549885e-07,0.06358894387780474,4.504213204204317e-07,0.1302906523021222,9.460125897320089e-07,0.2673280925909308
3.897476097468147e-07,0.3082685658416427,4.67266125571399e-07,0.3816513015203351,9.730062948660044e-07,0.5944587165149132,3.897476097468147e-07,0.07182320988801615,4.67266125571399e-07,0.139143196261456,9.730062948660044e-07,0.2770804988146545
4.072219642088199e-07,0.323333823219681,4.838517724258983e-07,0.3963676019597634,1e-06,0.5952592089404204,4.072219642088199e-07,0.08053744187313983,4.838517724258983e-07,0.1470668615702299,1e-06,0.286916278223491
4.233119503471835e-07,0.3372975278985516,5.009221146297035e-07,0.411535984065496,1.002563806828079e-06,0.5932625294511404,4.233119503471835e-07,0.08939307023813162,5.009221146297035e-07,0.1541474506140418,1.002563806828079e-06,0.2852784261272071
4.389317569363121e-07,0.3509356942619511,5.195449711534686e-07,0.4280985669857394,1.004857834831996e-06,0.5914523815153847,4.389317569363121e-07,0.09869539462297372,5.195449711534686e-07,0.1604480817628412,1.004857834831996e-06,0.2835648199502464
4.54781086373341e-07,0.3648543685562554,5.415295076180271e-07,0.4476569756453389,1.007171543445782e-06,0.5896086457765082,4.54781086373341e-07,0.1087289773587855,5.415295076180271e-07,0.1659295280089003,1.007171543445782e-06,0.2816341615338245
4.716651605552031e-07,0.3797645576590226,5.637274379829308e-07,0.467398462608253,1.009267648542209e-06,0.5879250495765179,4.716651605552031e-07,0.1198531708187208,5.637274379829308e-07,0.1694806055512085,1.009267648542209e-06,0.2797847817955515
4.893162709596353e-07,0.3954333629255969,5.849402862993466e-07,0.4862453560893642,1.011697727440231e-06,0.5859602441656064,4.893162709596353e-07,0.1315906711840955,5.849402862993466e-07,0.1713065015621761,1.011697727440231e-06,0.2776090116419468
5.053132392333381e-07,0.4096946980966882,6.062712373835794e-07,0.5051658367653753,1.014923137422698e-06,0.5833406361016968,5.053132392333381e-07,0.1419255059631692,6.062712373835794e-07,0.1719679256572551,1.014923137422698e-06,0.274780490490086
5.203296109203617e-07,0.4231241776386182,6.277674140927267e-07,0.5241846036881983,1.019284488962563e-06,0.5797999290789583,5.203296109203617e-07,0.1509942183022279,6.277674140927267e-07,0.1718267349744284,1.019284488962563e-06,0.2712103748166388
5.351712477559541e-07,0.4364279591076888,6.490373002091542e-07,0.5429336008075583,1.024969373217299e-06,0.5752302078278304,5.351712477559541e-07,0.1590362476392444,6.490373002091542e-07,0.1712230382416237,1.024969373217299e-06,0.2671764533729509
5.505952200652937e-07,0.4502763536472151,6.71164963836719e-07,0.5623326602311253,1.032010553555633e-06,0.5697033376770514,5.505952200652937e-07,0.1661708328150498,6.71164963836719e-07,0.170402471349751,1.032010553555633e-06,0.2633280428629265
5.676437328059305e-07,0.4655997129664703,6.948810800384735e-07,0.5829509824791038,1.040098142386514e-06,0.5636077170260958,5.676437328059305e-07,0.1724445916820412,6.948810800384735e-07,0.1695591392695113,1.040098142386514e-06,0.2605619085322149
5.871820058999758e-07,0.4831698775318787,7.121101602141653e-07,0.5977794903532901,1.049512430042236e-06,0.5569263349892762,5.871820058999758e-07,0.1775605434190126,7.121101602141653e-07,0.1690658601549578,1.049512430042236e-06,0.2594768928041498
6.078984784921952e-07,0.5017980087003666,7.308691775213587e-07,0.6137124430481199,1.059018505066847e-06,0.5506856056153061,6.078984784921952e-07,0.1808095703273262,7.308691775213587e-07,0.1687127143459534,1.059018505066847e-06,0.260465897661486
6.280843805319957e-07,0.519937725800507,7.451964929755826e-07,0.6256703083842705,1.068384947600483e-06,0.5450685120557043,6.280843805319957e-07,0.1822092707981879,7.451964929755826e-07,0.1685929126958158,1.068384947600483e-06,0.2631209045943127
6.483928009857657e-07,0.53816787244741,7.566516294819271e-07,0.6350387633495517,1.077873710948899e-06,0.5399389465704765,6.483928009857657e-07,0.182315366144636,7.566516294819271e-07,0.1685959691489169,1.077873710948899e-06,0.267088478627919
6.677807331079767e-07,0.5555460368563176,7.669826410614215e-07,0.6432851158479252,1.087745351592718e-06,0.5352171758516031,6.677807331079767e-07,0.1816023826562436,7.669826410614215e-07,0.1686743789303503,1.087745351592718e-06,0.2721141092872322
6.872190772789693e-07,0.5729356360105166,7.767453968683996e-07,0.6508392524124205,1.098340402189582e-06,0.5308582912493731,6.872190772789693e-07,0.1804347530215573,7.767453968683996e-07,0.1688127142624469,1.098340402189582e-06,0.2780065143600619
7.076489618000935e-07,0.591162077604917,7.868425669706845e-07,0.6583326840319708,1.109286101606619e-06,0.5271317433310589,7.076489618000935e-07,0.1790215577442415,7.868425669706845e-07,0.1690183530608284,1.109286101606619e-06,0.2841336102244288
7.297139786622939e-07,0.6107625995431194,7.990954693740836e-07,0.6668671971438256,1.120693613936506e-06,0.5240834994755414,7.297139786622939e-07,0.1775411788729022,7.990954693740836e-07,0.1693477208266023,1.120693613936506e-06,0.2901145864303357
7.543380469601525e-07,0.6324728159288225,8.080520630138813e-07,0.6726487380337375,1.132907213003855e-06,0.5217395479940536,7.543380469601525e-07,0.1761639916686037,8.080520630138813e-07,0.1696402473638066,1.132907213003855e-06,0.2957004762337491
7.804181497418917e-07,0.6551530305939965,8.183017560448325e-07,0.6787256001567378,1.146523553985312e-06,0.5201724324214315,7.804181497418917e-07,0.1751625508261413,8.183017560448325e-07,0.1700235417674623,1.146523553985312e-06,0.3007060148314968
7.995328474087437e-07,0.6714533048420508,8.273453559805864e-07,0.6835837227814496,1.163035993599254e-06,0.519536817801022,7.995328474087437e-07,0.1747640814736901,8.273453559805864e-07,0.1704007176386148,1.163035993599254e-06,0.3050487938371853
8.13108059382e-07,0.6827796458122697,8.357017625750802e-07,0.6876517119441399,1.179703832066645e-06,0.5199459198337222,8.13108059382e-07,0.1746584892067374,8.357017625750802e-07,0.1707782418398589,1.179703832066645e-06,0.3078000219712161
8.242258341249297e-07,0.6918224799751802,8.441649792221161e-07,0.6913759767041114,1.195743525709675e-06,0.5209246559881984,8.242258341249297e-07,0.174679101332355,8.441649792221161e-07,0.1711855060011409,1.195743525709675e-06,0.3092955111787502
8.339954449346295e-07,0.6995292942675632,8.529938802882318e-07,0.694867910314615,1.210260839347379e-06,0.521975824633631,8.339954449346295e-07,0.1747724636521754,8.529938802882318e-07,0.1716333778667459,1.210260839347379e-06,0.3100000644120431
8.434441081187271e-07,0.7066999689144637,8.624984344577598e-07,0.6982235898577621,1.224489409293846e-06,0.5229140419805485,8.434441081187271e-07,0.1749247705545595,8.624984344577598e-07,0.1721374480698553,1.224489409293846e-06,0.3103425561642539
8.53885011824538e-07,0.714210301420602,8.72631765627551e-07,0.7013960874211385,1.240498065578941e-06,0.5236891200728012,8.53885011824538e-07,0.1751573141951207,8.72631765627551e-07,0.1726938892582902,1.240498065578941e-06,0.3105424340121214
8.64212679348103e-07,0.7211258373650635,8.825942124385897e-07,0.7041585667920582,1.26210946033309e-06,0.5241977668687414,8.64212679348103e-07,0.1754466423345922,8.825942124385897e-07,0.1732551554143788,1.26210946033309e-06,0.310743989781461
8.756399143351816e-07,0.7281010649905701,8.919477809900736e-07,0.7064682244141511,1.280593342826065e-06,0.5242380429851169,8.756399143351816e-07,0.1758265397540159,8.919477809900736e-07,0.1737913837886982,1.280593342826065e-06,0.3109354187777387
8.846623804678452e-07,0.7330809368773864,9.021733971623237e-07,0.7087151752520959,1.296417681275092e-06,0.5240802883034491,8.846623804678452e-07,0.1761652978236431,9.021733971623237e-07,0.1743838514414902,1.296417681275092e-06,0.3111285699461261
8.928492342705115e-07,0.7371987049684138,9.107656616135721e-07,0.7104010837005768,1.312383291173539e-06,0.5238673263773597,8.928492342705115e-07,0.1764980504606987,9.107656616135721e-07,0.1748836693923072,1.312383291173539e-06,0.3113417065870319
9.010454752297555e-07,0.7409585205498272,9.204910331699789e-07,0.7121144093357736,1.329904182292126e-06,0.5236446755341138,9.010454752297555e-07,0.1768515242239805,9.204910331699789e-07,0.1754482663231171,1.329904182292126e-06,0.3115745291636789
9.095910664449911e-07,0.7445246962224805,9.295514713511942e-07,0.713546541590627,1.352121166893349e-06,0.5234539559805036,9.095910664449911e-07,0.1772378897227362,9.295514713511942e-07,0.175970876457964,1.352121166893349e-06,0.3118362668912114
9.190123549887347e-07,0.7480840794582925,9.388148623058755e-07,0.7148673930922927,1.396555136095794e-06,0.5233643891419217,9.190123549887347e-07,0.1776803939382056,9.388148623058755e-07,0.1764997557102841,1.396555136095794e-06,0.312195790345236
9.297261846457077e-07,0.7517201088698421,9.491275044722406e-07,0.7161883497296165,1.427861352170751e-06,0.5234330713682677,9.297261846457077e-07,0.1781987575966188,9.491275044722406e-07,0.1770798074815793,1.427861352170751e-06,0.3123307495968676
9.416608497595789e-07,0.755328765820234,9.611809601614205e-07,0.7175576671898681,1.458638738225077e-06,0.5235138986466918,9.416608497595789e-07,0.1787863277139699,9.611809601614205e-07,0.1777422146309236,1.458638738225077e-06,0.3123962403589466
9.532774229759337e-07,0.7584540834333806,9.759633436233364e-07,0.7190162553883528,1.496058430085912e-06,0.5235653181199638,9.532774229759337e-07,0.1793618146218303,9.759633436233364e-07,0.178528184555285,1.496058430085912e-06,0.3124282024967112
9.641853373611207e-07,0.7610809815438816,9.879816718116683e-07,0.7200468472997249,1.564550825871666e-06,0.5235586267289331,9.641853373611207e-07,0.1799007843258882,9.879816718116683e-07,0.1791446710902554,1.564550825871666e-06,0.3124456982732295
9.78603339385188e-07,0.7641528136655906,1e-06,0.7209599615570087,1.624731637685869e-06,0.5235258920922263,9.78603339385188e-07,0.1806037059908188,1e-06,0.1797403520953727,1.624731637685869e-06,0.3124491529861196
9.909063773516346e-07,0.7664508423841528,1.001263674630678e-06,0.7200545458340812,1.693487945025013e-06,0.5235066176413723,9.909063773516346e-07,0.1811900124356767,1.001263674630678e-06,0.1787084850188712,1.693487945025013e-06,0.3124504075906036
1e-06,0.7679764683897856,1.002470634354407e-06,0.7191796652035675,1.824534168543748e-06,0.5234961229383004,1e-06,0.181612167729869,1.002470634354407e-06,0.1776348833641233,1.824534168543748e-06,0.3124473508627529
1.000971482117781e-06,0.7673712788863319,1.003725372033814e-06,0.7182652090635649,1.965152653839975e-06,0.5234824971453959,1.000971482117781e-06,0.1808332709892827,1.003725372033814e-06,0.1764261704836719,1.965152653839975e-06,0.3124402576460154
1.002003612051605e-06,0.7667176249952772,1.004930391826638e-06,0.7173834940794673,2.188753434955277e-06,0.5234541220808443,1.002003612051605e-06,0.1799269161165467,1.004930391826638e-06,0.1751960879615145,2.188753434955277e-06,0.3124292571728534
1.003052745230316e-06,0.7660476285951936,1.006324982386717e-06,0.7163580257611802,2.586323390144734e-06,0.523405111089272,1.003052745230316e-06,0.1789207403116422,1.006324982386717e-06,0.1737155527126371,2.586323390144734e-06,0.3124116704704159
1.004058996082143e-06,0.7654022790651067,1.008127964648263e-06,0.7150221476551959,3.086323390144734e-06,0.5233444821000811,1.004058996082143e-06,0.1778910423713675,1.008127964648263e-06,0.171750403550282,3.086323390144734e-06,0.3123900981357697
1.005259693911241e-06,0.7646279026458029,1.010486119815237e-06,0.7132577641578233,3.586323390144734e-06,0.5232820035068028,1.005259693911241e-06,0.1766020175752919,1.010486119815237e-06,0.1691466357888877,3.586323390144734e-06,0.3123685226566276
1.006829624624183e-06,0.7636067392476364,1.013601296234538e-06,0.7109021203317454,4.086323390144735e-06,0.523220253602463,1.006829624624183e-06,0.1748517680459945,1.013601296234538e-06,0.1657176263937205,4.086323390144735e-06,0.3123469483339915
1.00889693713219e-06,0.7622449387835419,1.017804470448843e-06,0.7076952196060291,4.586323390144735e-06,0.5231589290465469,1.00889693713219e-06,0.1724858573694245,1.017804470448843e-06,0.1611989214942333,4.586323390144735e-06,0.3123254410951701
1.011574551431596e-06,0.7604536173919899,1.022996439283589e-06,0.7037180755051844,5.086323390144735e-06,0.5230969126231111,1.011574551431596e-06,0.169385240180012,1.022996439283589e-06,0.1558831613789987,5.086323390144735e-06,0.3123040041076157
1.01511670561687e-06,0.7580445433353922,1.029267259774807e-06,0.6989363654450118,5.586323390144736e-06,0.5230563990066351,1.01511670561687e-06,0.1653065620701132,1.029267259774807e-06,0.1499499333800732,5.586323390144736e-06,0.3122826026218653
1.019683924489656e-06,0.7548923343366543,1.036529524126225e-06,0.693483269464868,6.086323390144736e-06,0.5230000372147715,1.019683924489656e-06,0.1601874802787497,1.036529524126225e-06,0.1438200727852339,6.086323390144736e-06,0.3122612708709152
1.025268484920982e-06,0.7510035698521731,1.044731061274726e-06,0.6874891677070157,6.586323390144736e-06,0.5229416908813287,1.025268484920982e-06,0.1542500730254981,1.044731061274726e-06,0.1378868478474719,6.586323390144736e-06,0.312240007495253
1.031959206141629e-06,0.7463471700272518,1.054079034600748e-06,0.6809180132660946,7.086323390144737e-06,0.5228820698212454,1.031959206141629e-06,0.1477069630504545,1.054079034600748e-06,0.1323714986471657,7.086323390144737e-06,0.3122187786297769
1.039583789017704e-06,0.741105719358594,1.064999119183148e-06,0.6736296942645443,7.586323390144737e-06,0.5228218959407241,1.039583789017704e-06,0.1410815378123404,1.064999119183148e-06,0.1274825688349209,7.586323390144737e-06,0.312197618322257
